schema_name,table_name,column_id,column_name,data_type,max_length,precision,scale,is_nullable,pk_name,pk_ordinal,fk_name,fk_ordinal,ref_schema_name,ref_table_name,ref_column_name
Archive_Tix,dbo_VividOrder,43,AmountChargedToCustomer,decimal,9,18,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividOrder,44,TfsFee,decimal,9,18,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividOrder,45,CreditUsed,decimal,9,18,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividOrder,46,CancelledEventCredit,varchar,31,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividOrder,47,UpdatedTimestampUtc,datetime2,8,26,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,1,PerformerId,int,4,10,0,0,PK_dbo_VividPerformer,1,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,2,PerformerName,varchar,1000,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,3,CategoryId,smallint,2,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,4,Priority,smallint,2,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,5,ReviewComplete,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,6,CreateConcertKeywords,bit,1,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,7,CreateTourKeywords,bit,1,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,8,CreateYearKeywords,bit,1,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividPerformer,9,CreateFanClubKeywords,bit,1,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,1,VenueId,int,4,10,0,0,PK_dbo_VividVenue,1,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,2,VenueName,varchar,400,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,3,Address1,varchar,400,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,4,Address2,varchar,400,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,5,City,varchar,200,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,6,State,varchar,100,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,7,PostalCode,varchar,100,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,8,CountryCode,varchar,100,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,9,Phone,varchar,100,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,10,RegionId,smallint,2,5,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,11,Timezone,varchar,100,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,12,Latitude,float,8,53,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,13,Longitude,float,8,53,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,14,DoNotExport,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,15,TrademarkComplaint,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,16,Capacity,int,4,10,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix,dbo_VividVenue,17,MetroAreaId,int,4,10,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,1,ActivityDatePst,date,3,10,0,0,PK_DailySummary,1,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,2,NetworkRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,3,PhoneOrderCount,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,4,PhoneOrdersRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,5,RdmGrossRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,6,RdmNetCommission,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,7,RdmCost,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,8,RdmPpcCost,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,9,RdmOrderCount,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,10,AdWordsTicketsCenterRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,11,AdWordsTicketsCenterCost,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,12,AdWordsSeatsRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,13,AdWordsSeatsCost,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,14,BingAdsTicketsCenterRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,15,BingAdsTicketsCenterCost,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,16,BingAdsSeatsRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,17,BingAdsSeatsCost,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,18,GeminiTicketsCenterRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,19,GeminiTicketsCenterCost,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,20,RdmNewsletterCost,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,21,RdmNewsletterRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,22,VividNewsletterProfit,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,23,UncategorizedTicketsCenterRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,24,UncategorizedSeatsRevenue,decimal,9,19,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Archive_Tix_Performance,Reports_DailySummary,25,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,1,EventClusterId,bigint,8,19,0,0,PK_EventCluster,1,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,2,PerformerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,3,VenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,4,EventClusterName,varchar,1000,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,5,IsParking,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,6,IsDeleted,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,7,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,8,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,EventCluster,9,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,Onsale,1,EventId,bigint,8,19,0,0,PK_Onsale,1,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,Onsale,2,OnsaleType,varchar,50,0,0,0,PK_Onsale,3,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,Onsale,3,OnsaleTimestampUtc,datetime2,8,26,6,0,PK_Onsale,2,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,Onsale,4,OnsaleSource,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,Onsale,5,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,Onsale,6,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EventTicketModelBronze,Onsale,7,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,1,AdGroupId,bigint,8,19,0,0,PK_AdGroupForEventClusterAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,2,CampaignId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,4,AdGroupExportStrategyType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,5,AdNetwork,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,6,AttributeSourceType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,7,GoTicketsPerformerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,8,GoTicketsVenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,9,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,10,PerformerAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,11,VenueAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,12,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,13,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForEventClusterAttributes,14,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,1,AdGroupId,bigint,8,19,0,0,PK_AdGroupForPerformerAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,2,CampaignId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,4,AdGroupExportStrategyType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,5,AdNetwork,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,6,AttributeSourceType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,7,GoTicketsPerformerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,8,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,9,PerformerAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,10,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,11,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForPerformerAttributes,12,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,1,AdGroupId,bigint,8,19,0,0,PK_AdGroupForVenueAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,2,CampaignId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,4,AdGroupExportStrategyType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,5,AdNetwork,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,6,AttributeSourceType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,7,GoTicketsVenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,8,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,9,VenueAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,10,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,11,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,AdGroupForVenueAttributes,12,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,1,CampaignId,bigint,8,19,0,0,PK_CampaignPerEventClusterAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,2,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,3,AdNetwork,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,4,AttributeSourceType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,5,GoTicketsPerformerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,6,GoTicketsVenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,7,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,8,VenueAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,9,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerEventClusterAttributes,11,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,1,CampaignId,bigint,8,19,0,0,PK_CampaignPerPerformerAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,2,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,3,AdNetwork,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,4,AttributeSourceType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,5,GoTicketsPerformerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,6,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,7,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,8,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerPerformerAttributes,9,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,1,CampaignId,bigint,8,19,0,0,PK_CampaignPerVenueAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,2,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,3,AdNetwork,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,4,AttributeSourceType,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,5,GoTicketsVenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,6,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,7,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,8,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,CampaignPerVenueAttributes,9,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,1,AdGroupId,bigint,8,19,0,0,PK_GoogleAdsAdGroupForEventClusterAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,2,CampaignId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,4,AdGroupExportStrategyType,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,5,AttributeSourceType,varchar,200,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,6,GoTicketsPerformerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,7,GoTicketsVenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,8,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,9,PerformerAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,10,VenueAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,11,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,12,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForEventClusterAttributes,13,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,1,AdGroupId,bigint,8,19,0,0,PK_GoogleAdsAdGroupForPerformerAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,2,CampaignId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,4,AdGroupExportStrategyType,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,5,AttributeSourceType,varchar,200,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,6,GoTicketsPerformerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,7,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,8,PerformerAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,9,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForPerformerAttributes,11,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,1,AdGroupId,bigint,8,19,0,0,PK_GoogleAdsAdGroupForVenueAttributes,1,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,2,CampaignId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,4,AdGroupExportStrategyType,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,5,AttributeSourceType,varchar,200,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,6,GoTicketsVenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,7,IsMarketingDefined,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,8,VenueAliasId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,9,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsAdManagementBronze,GoogleAdsAdGroupForVenueAttributes,11,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
